"title","release","day_audience","total_audience","day23_audience","total23_audience","day23_screen","screen","Nationality","distributor","grade","genre","director","actor","date","day","weekday","dire_score","agency_score","actors_score","expect","Netizen_score","ranks_sum","SF","family","horror","documentary","drama","romance","musical","mystery","crime","historyy","western","adult","thrill","animation","action","adventure","war","comedy","fantasy","X18","all","X15","USA","KOR","first_day_audience","holiday"
"미쓰와이프","2015-08-13",92,980108,9460,3614191,210,413,"한국","메가박스(주)플러스엠","15세이상관람가","코미디","강효진","엄정화,송승헌,김상호,라미란,서신애,임보경,강현구,백승호,정지안,조훈휘,최윤철,유영채,홍석현,이승호,이연주,이은정,고수희,안소연,양도연,염동현,황석하,정지훈,조덕제,김병춘,최종률,정유석,이용녀,최일화","2015-09-21",40,"월요일",1,3,14,"4,930",8.92,1.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,72351,0
"미이라","2017-06-06",2343,3684703,597,437448,286,1257,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","액션,어드벤처,판타지","알렉스커츠먼","톰크루즈,소피아부텔라,애나벨월리스,러셀크로우,하비에르보텟,제이크존슨,코트니B.반스,딜란스미스","2017-07-15",40,"토요일",0,3,13,"6,513",7.24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,873632,0
"밀레니엄여자를증오한남자들","2012-01-11",51,443777,33756,7111123,12,195,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","청소년관람불가","스릴러,드라마","데이빗핀처","다니엘크레이그,루니마라","2012-02-19",40,"일요일",2,3,3,"0",8.04,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,11579,1
"밀정","2016-09-07",3243,7494307,44679,4306596,512,1221,"한국","워너브러더스코리아(주)","15세이상관람가","액션","김지운","송강호,공유,한지민,츠루미신고,엄태구,신성록,서영주,박민우,이진한,이진한,임서영,임서영,전수빈,정유안,조권수,조윤담,이동진,이상희,이수광,이승진,하민,노준표,김정우","2016-10-16",40,"일요일",3,4,21,"13,996",8.42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,305761,1
"바람과함께사라지다","2012-08-08",8251,4898495,1158,1189502,327,508,"한국","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","코미디,사극","김주호","차태현,오지호,민효린,성동일,신정근,고창석,송종호,이채영,김길동,천보근,김향기,최대호,정종열,임창훈,임혜인,최광덕,최태환,이아람,이예은,이주현,문영동,김강일,오나라","2012-09-16",40,"일요일",0,3,14,"0",9.21,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,192941,0
"바람바람바람","2018-04-05",16,1194183,5575,1839979,78,792,"한국","(주)넥스트엔터테인먼트월드(NEW)","청소년관람불가","코미디","이병헌","이성민,신하균,송지효,이엘,장영남,고준","2018-05-14",40,"월요일",2,3,14,"774",6.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,112964,0
"박물관이살아있다2","2009-06-04",452,1971145,28670,3688808,222,492,"미국","이십세기폭스코리아(주)","전체관람가","어드벤처,코미디,액션","숀레비","벤스틸러,에이미아담스,로빈윌리엄스,행크아자리아,오웬윌슨","2009-07-13",40,"월요일",3,3,4,"0",7.47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,82796,0
"박수건달","2013-01-09",116,3897803,11184,2300826,365,404,"한국","(주)쇼박스","15세이상관람가","코미디","조진규","박신양,김정태,엄지원,정혜영,김성균,최일화,최지호,김형범,장원종,이충재,장성진,장진,조용우,김에스라,현태환,박세진,서형찬,이덕화,정윤선,김홍파","2013-02-17",40,"일요일",2,4,5,"0",8.09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,117199,1
"박열","2017-06-28",100,2357024,13084,2095918,389,917,"한국","메가박스(주)플러스엠","12세이상관람가","드라마","이준익","이제훈,최희서,김인우,권율,민진웅","2017-08-06",40,"일요일",3,3,5,"7,265",8.09,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,221164,0
"박쥐","2009-04-30",1315,2200693,15996,2329886,228,448,"한국","씨제이엔터테인먼트","청소년관람불가","공포(호러),드라마","박찬욱","송강호,김옥빈,신하균,김해숙,송영창,오달수,박인환,라미란,손종학,서동수,황우슬혜,조덕제,최희진,최종률","2009-06-08",40,"월요일",2,4,11,"0",6.14,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,182918,0
"반창꼬","2012-12-19",166,2475447,40473,2439563,233,355,"한국","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","멜로/로맨스","정기훈","고수,한효주,마동석,김성오,쥬니,진서연,장원종,전범희,전성환,전효선,조은비,조현우,김영웅,하정희,한제인,홍지원,박병렬,박이슬,송용운,정진영,조성현,조민기","2013-01-27",40,"일요일",2,3,10,"0",8.58,1.857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,211576,0
"방자전","2010-06-02",11415,2941561,1628,2224511,291,450,"한국","씨제이엔터테인먼트","청소년관람불가","사극,코미디,멜로/로맨스","김대우","김주혁,류승범,조여정,류현경,오달수,송새벽,오정세,공형진,김성령,최무성,김선영,김민교,조창현,안정희,박은혜,조명행,전세하,김형석,박영미,문원주,류현상,송슬기,박대희,유은아,정다혜,윤주영,최성일,김탁호,이진운,양시은","2010-07-11",40,"일요일",2,4,9,"0",7.37,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,177703,0
"배틀쉽","2012-04-11",63,2241560,4841,922770,62,649,"미국","유니버설픽쳐스인터내셔널코리아(유)","12세이상관람가","SF,액션","피터버그","리암니슨,테일러키치,알렉산더스카르가드,브룩클린데커,리한나","2012-05-20",40,"일요일",2,3,4,"0",7.45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,431201,0
"백야행","2009-11-19",56,949640,1411,517715,87,362,"한국","(주)시네마서비스","청소년관람불가","멜로/로맨스,미스터리,범죄,스릴러","박신우","한석규,손예진,고수,이민정,김정국,손소영,서동수,정진,박혜련,한상희,서진원,최은선,김지현,박성웅,박진우,최진호,윤다경","2009-12-28",40,"월요일",0,3,6,"0",7.95,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,56464,0
"버닝","2018-05-17",33,527743,773,195699,82,728,"한국","CGV아트하우스","청소년관람불가","미스터리","이창동","유아인,스티븐연,전종서","2018-06-25",40,"월요일",1,2,5,"10,341",6.57,1.714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,57189,0
"버드맨","2015-03-05",116,204529,64497,3725697,24,354,"미국","이십세기폭스코리아(주)","청소년관람불가","코미디,드라마","알레한드로곤잘레스이냐리투","마이클키튼,에드워드노튼,엠마스톤,나오미왓츠","2015-04-13",40,"월요일",1,3,4,"2,387",8.21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,22355,0
"범죄와의전쟁나쁜놈들전성시대","2012-02-02",12202,4618408,62026,6304084,465,599,"한국","(주)쇼박스","청소년관람불가","범죄,드라마","윤종빈","최민식,하정우,조진웅,마동석,곽도원,김성균,박성광,이철민,임자연,임헌호,권종현,이승민,박재현,박태호,신수정,이강곤,이낙준,권율,송영창,박병은,김홍파,이희준,유재명,장준녕,김종수,오만석,정재헌","2012-03-12",40,"월요일",2,4,11,"0",8.6,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,177117,0
"베를린","2013-01-30",21279,7100315,21504,907874,426,751,"한국","씨제이이앤엠(주)","15세이상관람가","액션","류승완","하정우,한석규,류승범,전지현,이경영,최무성,곽도원,김서형,백승익","2013-03-10",40,"일요일",3,4,21,"0",7.81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,416398,1
"베스트셀러","2010-04-15",554,1078537,15,108659,245,270,"한국","(주)시너지하우스(시너지)","15세이상관람가","미스터리,스릴러,드라마","이정호","엄정화,류승룡,이도경,김화영,조상원,남동협,박혁,주명훈,강정식,김대영,이연,이준호,박사랑,김홍파,최무성,조진웅,이성민,오정세,이용녀,조희봉","2010-05-24",40,"월요일",1,2,6,"0",7.61,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,28252,0
"베이블레이드버스트갓갓발키리의탄생","2017-06-01",3,109356,1076,818885,3,107,"일본","씨제이이앤엠(주)","전체관람가","애니메이션","야마구치켄타로","김현지,한신,김보영,이호산,김영은","2017-07-10",40,"월요일",0,4,0,"1,053",7.46,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2776,0
"베이비드라이버","2017-09-14",11,822636,138587,9734016,21,676,"영국","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점","15세이상관람가","액션,범죄,스릴러","에드가라이트","안셀엘고트,케빈스페이시,릴리제임스,에이자곤잘레스,존햄,제이미폭스","2017-10-23",40,"월요일",0,1,2,"1,479",8.02,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,83812,1
"베테랑","2015-08-05",140466,12497379,20305,1417729,839,957,"한국","씨제이이앤엠(주)","15세이상관람가","액션,드라마","류승완","황정민,유아인,유해진,오달수,장윤주,김시후,오대환,정웅인,정만식,송영창,진경,유인영,박소담,이동휘,배성우,천호진,이채은,조덕현,신지수,김성종,권지훈,정윤헌,장한승,김선웅,김성종,우영택,김민재,김재현,김태용,김지수,박지윤,박지혜,손성민,장소연,유재명,배제기,류선영,정재헌,안길강,마동석,김응수","2015-09-13",40,"일요일",3,4,51,"9,952",9.01,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,439640,0
"벤자민버튼의시간은거꾸로간다","2009-02-12",2882,1719763,2928,1376506,220,280,"미국","워너브러더스코리아(주)","12세이상관람가","드라마,판타지","데이빗핀처","브래드피트,케이트블란쳇","2009-03-23",40,"월요일",2,4,3,"20",8.88,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,68278,0
"벤허","2016-09-14",69,1397826,124551,8463889,166,547,"미국","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","어드벤처,드라마","티무르베크맘베토브","잭휴스턴,토비켑벨,모건프리먼,로드리고산토로,할룩빌기너,요한필리프아스베크,모이세스아리아스,아예렛주러,소피아블랙디엘리아,제임스코스모,다토바크하제,자레스J.메즈","2016-10-23",40,"일요일",1,4,8,"15",9.22,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,130879,1
"변호인","2013-12-18",100031,10669115,4303,2240821,718,591,"한국","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","드라마","양우석","송강호,김영애,오달수,곽도원,임시완,송영창,정원중,조민기,이항나,이성민,차광수,한기중,심희섭,김동현,조완기,차은재,최주희,주명철,조선묵,유하복,김봉환,지건우,최은석,최현,최정현,박상현,신안진,조기왕,조유신,이선희,장리우,정준원,이현정,이정은,이진희,민경옥,정성화,박성근,신승용,김찬이,원호섭,윤탁,한승도,조용준,정재민,권오진,이설구,노영하,장우진,이해성,김승태,신욱,황건,권영국,양명헌,정원조,윤준호,이호원,설창희,홍도성,김형석,김호진,양정인,이동현,이정건,김리후,육미옥,김호연,백성식,김선주,김가영,이준기,이형은,김서영,오병남,전광진,조현덕,김경인,이상호,김성민,류수영,박수영,이경인,최태환,김서영","2014-01-26",40,"일요일",2,3,23,"0",8.98,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,139892,0
"보스베이비","2017-05-03",9872,2432721,5386,2554800,260,799,"미국","씨제이이앤엠(주)","전체관람가","애니메이션,코미디,가족","톰맥그라스","알렉볼드윈,리사쿠드로,스티브부세미,토비맥과이어,지미키멜","2017-06-11",40,"일요일",3,4,5,"4,232",8.67,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,239685,0
"보안관","2017-05-03",26,2583974,1200,165467,250,669,"한국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","범죄,코미디","김형주","이성민,조진웅,김성균,김종수,조우진,임현성,배정남","2017-06-11",40,"일요일",1,4,15,"2,752",7.9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,228860,0
"보이후드","2014-10-23",146,181288,1230,2042063,28,206,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","드라마","리차드링클레이터","엘라콜트레인,에단호크,패트리시아아퀘트,로렐라이링클레이터","2014-12-01",40,"월요일",0,3,0,"1,029",8.72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7136,0
"봉이김선달","2016-07-06",250,2049396,38422,2196043,19,747,"한국","씨제이이앤엠(주)","12세이상관람가","사극","박대민","유승호,조재현,고창석,라미란,시우민,연우진,전석호,서예지,주영호,박예슬,박상현,박진성,유일한,이선희","2016-08-14",40,"일요일",2,4,10,"20,055",7.72,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149094,0
"부당거래","2010-10-28",7172,2696163,1963,1479803,268,440,"한국","씨제이엔터테인먼트","청소년관람불가","범죄,드라마","류승완","황정민,김승훈,류승범,유해진,천호진,마동석,김원범,최정현,황병국,조준현,조철현,박형준,한동욱,한상욱,한성희,류수경,한재덕,강유미,서지영,박광호,박미숙,박민정,박민정,박민정,전봉수,전진영,박세준,임정언,권성현,최우성,온세웅,연영식,오상진,김종민,이춘연,이유빈,백승익,오승현,이채은,이미도,이희준,오정세,안길강,김수현,조영진,정만식,차은재","2010-12-06",40,"월요일",3,4,20,"0",8.67,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,98906,0
"부라더","2017-11-02",50,1492099,49476,2867714,158,712,"한국","메가박스중앙(주)플러스엠","12세이상관람가","코미디","장유정","마동석,이동휘,이하늬,류정수,배준수,석정호,신은영,안백승,안승주,채지혜,이성은,이수민,이은정,한명순,이재민,이하은,황인주,황종환,김근영","2017-12-11",40,"월요일",2,3,9,"3,484",7.29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,125883,0
"부러진화살","2012-01-18",13419,3436171,35,156341,357,245,"한국","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","드라마","정지영","안성기,박원상,나영희,김지호,이승훈,이춘연,이홍표,임태연,장길수,장현남,전윤희,조세래,조완기,조유미,최린,최필선,한현근,허웅,이미화,김지연,이익태,이제희,이지석,배연태,백성기,신종훈,오대환,정원중,조동인,김준배,조덕제,박길수,한기중","2012-02-26",40,"일요일",1,3,6,"0",8.92,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,49056,1
"부산","2009-10-15",8,158923,74831,10445875,2,193,"한국","(주)싸이더스","청소년관람불가","액션,드라마","박지원","유승호,김영호,고창석,정선경,최낙희,김윤안,이세나,박종락,조은하,하혜진,정지윤,권해수,강유진,김상오,민성주,최면신,장훈우,이세나,오승일,정지수,정지우,김진환,양진우,이광기,이향철,이종언,김은희,조재윤,조진웅,이병준","2009-11-23",40,"월요일",0,2,3,"0",4.87,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,14884,0
"부산행","2016-07-20",40508,11423669,2148,147302,492,1571,"한국","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","액션,스릴러","연상호","공유,김정희,정유미,김율호,마동석,최우식,안소희,김의성,김수안,박민우,박민혁,임종훈,박종관,장문성,박혜진,손지훈,손지훈,연상호,조춘호,지동현,윤미중,이동하,이윤상,최창수,편준의,허성우,황유경","2016-08-28",40,"일요일",1,3,10,"62,952",8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1437959,0
"부활","2016-03-17",493,172909,3921,1753285,83,90,"미국","유니버설픽쳐스인터내셔널코리아(유)","12세이상관람가","드라마","케빈레이놀즈","조셉파인즈,톰펠튼","2016-04-25",40,"월요일",0,3,1,"1,226",8.36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5350,0
"분노의질주더맥시멈","2013-05-22",166,1790732,15673,3024048,120,598,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","액션","저스틴린","빈디젤,드웨인존슨,폴워커,미셸로드리게즈","2013-06-30",40,"일요일",2,3,8,"0",8.81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,94807,0
"분노의질주더세븐","2015-04-01",3948,3239996,6491,638699,389,774,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","액션,범죄,스릴러","제임스완","빈디젤,폴워커,드웨인존슨,제이슨스타뎀","2015-05-10",40,"일요일",2,3,12,"7,601",9.11,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,135946,0
"분노의질주더오리지널","2009-04-02",30,675177,41125,3465888,174,273,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","액션","저스틴린","빈디젤,폴워커,미쉘로드리게즈","2009-05-11",40,"월요일",2,3,0,"0",8.47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,31242,0
"분노의질주더익스트림","2017-04-12",95,3651937,11661,1468559,462,1238,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","액션,범죄,스릴러","F.게리그레이","빈디젤,드웨인존슨,샤를리즈테론,제이슨스타뎀,스콧이스트우드,커트러셀,미셸로드리게즈,엘자패터키,에바멘데스,헬렌미렌,조다나브루스터,루카스블랙,타이레스깁슨,루다크리스","2017-05-21",40,"일요일",1,3,25,"9,867",8.97,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,208984,0
"분노의질주언리미티드","2011-04-20",898,1620836,18937,1495713,258,373,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","스릴러,드라마,범죄,액션","저스틴린","드웨인존슨,폴워커,빈디젤","2011-05-29",40,"일요일",2,3,1,"0",8.97,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,38205,0
"불꽃처럼나비처럼","2009-09-24",679,1667414,894,915884,273,420,"한국","(주)쇼박스","15세이상관람가","멜로/로맨스,사극","김용균","최경원,조승우,수애,천호진,김선화,최재웅,남현정,이대현,봉만대,이홍,박민희,임호,최승일,박소현,정인희,김정섭,김정일,이태호,고수희,이무생,최종률,김강일,이용녀","2009-11-02",40,"월요일",2,4,5,"0",6.94,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81484,1
"불한당나쁜놈들의세상","2017-05-17",369,928893,23908,1895617,45,800,"한국","씨제이이앤엠(주)","청소년관람불가","범죄,액션,드라마","변성현","설경구,임시완,김희원,전혜진,이경영,김성오,허준호","2017-06-25",40,"일요일",1,4,20,"3,041",6.11,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,121534,0
"뷰티인사이드","2015-08-20",730,2050226,667,1450057,347,633,"한국","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","판타지,멜로/로맨스","백","오상철,한효주,김대명,도지한,배성우,박신혜,이범수,박서준,김상호,천우희,우에노주리,이재준,김민재,이현우,조달환,이진욱,홍다미,서강준,김희원,이동욱,고아성,김주혁,유연석,이동휘,문숙,이경영,유재상,임예진,정두원,박지현,정은교,조유덕,차수보,차정환,이미도,손영진,신예진,유보라,윤여진,이미애,홍승철,이성준,이소연,이슬기,이승대,신동미,이진성,김시은","2015-09-28",40,"월요일",1,3,37,"17,219",7.73,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,143630,1
