"title","release","day_audience","total_audience","release_audience","screen","Nationality","distributor","grade","genre","director","actor","date","day","weekday","holiday","agency_score","dire_score","expect","Netizen_score","actors_score","SF","family","horror","documentary","drama","romance","musical","mystery","crime","historyy","western","adult","thrill","animation","action","adventure","war","comedy","fantasy","X18","all","X15","USA","KOR","first_day_audience","holiday"
"널기다리며","2016-03-10",7940,622268,41956,463,"한국","(주)넥스트엔터테인먼트월드(NEW)","청소년관람불가","스릴러","모홍진","심은경,윤제문,김성오,오태경,정해균,안재홍,김원해,지대한,이호열,장준현,정재숙,정진혁,조제웅,유경훈,이동혁","2016-03-27",18,"일요일",0,3,0,"3,993",7.6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,45618,0
"넛잡2","2017-10-03",1061,361857,27229,454,"한국","롯데쇼핑㈜롯데엔터테인먼트","전체관람가","애니메이션,어드벤처,코미디,가족","캘런브런커","윌아넷,캐서린헤이글,성룡,이사벨라모너","2017-10-20",18,"금요일",1,4,0,"1,086",8.77,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,31289,1
"넛잡땅콩도둑들","2014-01-29",4027,459926,26870,356,"한국","(주)싸이더스","전체관람가","애니메이션,어드벤처,코미디,가족","피터레페니오티스","윌아넷,브렌든프레이저,리암니슨,캐서린헤이글,싸이(박재상)","2014-02-15",18,"토요일",1,2,0,"0",6.68,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,31155,1
"네버엔딩스토리","2012-01-18",449,282482,20049,232,"한국","(주)화앤담이엔티","15세이상관람가","코미디,멜로/로맨스","정용주","엄태웅,김현정,정려원,유선,박기웅,박성광,이병준,조동희,최상아,최혜진,이정영,박준영,박현지,권해효","2012-02-04",18,"토요일",1,0,0,"0",7.41,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,27669,1
"노리개","2013-04-18",344,167442,21086,255,"한국","(주)인벤트스톤","청소년관람불가","드라마","최승호","마동석,이승연,민지현,강미경,김용헌,서태화,기주봉,편보승,정명근","2013-05-05",18,"일요일",0,1,0,"0",7.39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23354,0
"노무현입니다","2017-05-25",53664,1567800,78816,580,"한국","CGV아트하우스,영화사풀","12세이상관람가","다큐멘터리","이창재","노무현","2017-06-11",18,"일요일",0,2,1,"45,099",8.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86144,0
"노미오와줄리엣","2011-04-14",11063,171513,4103,228,"영국","(주)쇼박스","전체관람가","애니메이션,코미디,가족,판타지,멜로/로맨스","캘리애스버리","에밀리블런트,지연,이준,제임스맥어보이","2011-05-01",18,"일요일",0,4,0,"0",8.44,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,4418,0
"노벰버맨","2014-10-16",635,248665,29734,360,"미국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","액션,스릴러","로저도널드슨","피어스브로스넌,올가쿠릴렌코,루크브레이시","2014-11-02",18,"일요일",0,4,0,"569",7.47,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,32079,0
"노브레싱","2013-10-30",2432,441609,44704,572,"한국","(주)나이너스엔터테인먼트","15세이상관람가","드라마,멜로/로맨스","조용선","서인국,이종석,권유리,박철민,박정철,신민철,김재영,선우재덕,서준원,송병준,이명규,김준희,조상현,박용진","2013-11-16",18,"토요일",0,0,0,"0",7.58,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,55407,0
"노아","2014-03-20",41661,1957850,177380,809,"미국","씨제이이앤엠(주)","15세이상관람가","어드벤처,드라마,판타지","대런아로노프스키","러셀크로우,엠마왓슨,로건레먼,안소니홉킨스,제니퍼코넬리","2014-04-06",18,"일요일",0,4,2,"1,674",6.07,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,182325,0
"노아의방주남겨진녀석들","2015-04-30",5092,217418,2546,217,"독일","씨네그루(주)다우기술","전체관람가","애니메이션","토비젠켈","김하영,배진홍,윤세웅","2015-05-17",18,"일요일",0,1,0,"543",8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8464,0
"노예12년","2014-02-27",24377,420123,21698,304,"미국","판씨네마(주),(주)프레인글로벌","15세이상관람가","드라마","스티브맥퀸","치웨텔에지오포,마이클패스벤더,베네딕트컴버배치,브래드피트,드와이트헨리,쿠벤자네왈리스,타란킬램","2014-03-16",18,"일요일",0,1,0,"0",8.52,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27797,0
"노잉","2009-04-16",24082,966331,57180,340,"미국","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","SF,액션,미스터리,드라마","알렉스프로야스","니콜라스케이지,로즈번,챈들러캔터베리","2009-05-03",18,"일요일",0,3,1,"0",6.92,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,86343,0
"논스톱","2014-02-27",85292,1824981,115832,487,"미국","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","액션","자움콜렛세라","리암니슨,줄리안무어,미쉘독커리,앤슨마운트,존아브라함스,스쿳맥네이리","2014-03-16",18,"일요일",0,3,1,"0",8.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,119098,0
"눈길","2017-03-01",571,125452,37284,495,"한국","(주)엣나인필름,CGV아트하우스","15세이상관람가","드라마","이나정","김영옥,김향기,김새론,조수향,서영주,장영남","2017-03-18",18,"토요일",0,2,0,"3,833",9.15,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,41013,0
"눈의여왕","2013-02-07",1528,273399,8088,261,"러시아","(주)넥스트엔터테인먼트월드(NEW)","전체관람가","애니메이션","블라드바르베,막심스베쉬니코브","박보영,이수근,최수민,장광","2013-02-24",18,"일요일",1,3,0,"1,912",5.29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11679,1
"눈의여왕2트롤의마법거울","2014-12-24",3724,606367,14964,292,"러시아","씨네그루(주)다우기술","전체관람가","애니메이션,판타지,가족","알렉세이트시칠린",NA,"2015-01-10",18,"토요일",0,1,0,"4,126",7.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,17558,0
"눈의여왕3눈과불의마법대결","2017-01-04",1599,361568,34965,458,"러시아","(주)이수C&E","전체관람가","애니메이션,어드벤처,가족,판타지","알렉세이트시칠린","박지윤,엄상현,남도형,박상훈,이재범","2017-01-21",18,"토요일",0,1,0,"1,912",8.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,36987,0
"뉴문","2009-12-02",59739,1798264,118247,459,"미국","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","판타지,드라마,멜로/로맨스","크리스웨이츠","로버트패틴슨,크리스틴스튜어트","2009-12-19",18,"토요일",0,3,2,"0",6.59,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,143355,0
"뉴욕은언제나사랑중","2009-03-12",1116,241205,16027,206,"미국","(주)싸이더스","15세이상관람가","멜로/로맨스,코미디","그리핀던","우마서먼,콜린퍼스,제프리딘모건","2009-03-29",18,"일요일",0,2,0,"0",6.05,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,16177,0
"늑대소년-확장판","2012-12-06",1522,411847,18475,211,"한국","씨제이이앤엠(주)","15세이상관람가","멜로/로맨스,드라마,판타지","조성희","송중기,박보영,장영남,유연석,김향기","2012-12-23",18,"일요일",0,4,2,"0",8.64,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18475,0
"늑대소년","2012-10-31",392170,4759126,128787,588,"한국","씨제이이앤엠(주)","15세이상관람가","멜로/로맨스,드라마,판타지","조성희","송중기,박보영,장영남,유연석,김향기,장서이,한민혁,이승주,최광락,오영석,차종호,이영란,유승목,서동수","2012-11-17",18,"토요일",0,4,2,"0",8.64,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,133642,0
"늑대아이","2012-09-13",11362,217142,6064,196,"일본","(주)미디어데이","전체관람가","애니메이션,판타지,멜로/로맨스,드라마,어드벤처","호소다마모루","미야자키아오이,오사와타카오","2012-09-30",18,"일요일",0,0,0,"0",9.12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,8130,0
"니코산타비행단의모험","2012-12-25",1984,393139,80132,306,"핀란드","씨너스엔터테인먼트(주)","전체관람가","애니메이션,어드벤처,가족","캐리주스넌,요르겐레르담","카리히타라티,카리케토넨,엘레나크니틸라,주원,김원효,나르샤","2013-01-11",18,"금요일",0,1,0,"0",8.46,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,82493,0
"닌자어쌔신","2009-11-26",50231,1220035,94008,263,"미국","워너브러더스코리아(주)","청소년관람불가","액션,드라마,범죄","제임스맥티그","정지훈,나오미해리스","2009-12-13",18,"일요일",0,4,1,"0",7.89,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,94113,0
"닌자터틀","2014-08-28",836,399083,48055,468,"미국","씨제이이앤엠(주)","12세이상관람가","액션,어드벤처,코미디","조나단리브스만","메간폭스,윌리엄피츠너,앨런리치슨,노엘휘셔,제레미하워드,피터플로스잭","2014-09-14",18,"일요일",1,4,1,"2,151",8.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,54297,1
"닌자터틀어둠의히어로","2016-06-16",269,235108,27009,501,"미국","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","액션,어드벤처","데이브그린","메간폭스,스티븐아멜,로라린니","2016-07-03",18,"일요일",0,4,0,"2,151",8.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,29211,0
"님아,그강을건너지마오","2014-11-27",281047,1057407,8607,186,"한국","CGV아트하우스,(주)대명문화공장","전체관람가","다큐멘터리","진모영","조병만,강계열","2014-12-14",18,"일요일",0,2,1,"8,651",9.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14805,0
"다운사이징","2018-01-11",160,150190,32562,511,"미국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","드라마,코미디","알렉산더페인","맷데이먼,크리스틴위그,크리스토프왈츠,제이슨서디키스","2018-01-28",18,"일요일",0,4,0,"3,017",5.32,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,33321,0
"다이노소어어드벤처3D","2013-12-19",13627,583883,11259,294,"미국","이십세기폭스코리아(주)","전체관람가","액션,가족","베리쿡,닐나이팅게일","배한성,이광수","2014-01-05",18,"일요일",0,3,0,"0",9.01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,12084,0
"다이노소어어드벤처백악기공룡대백과","2016-05-04",698,108448,5615,216,"영국","(주)박수엔터테인먼트,(주)애니플러스","전체관람가","다큐멘터리","닐나이팅게일,베리쿡,앤드류코헨",NA,"2016-05-21",18,"토요일",0,0,0,"342",6.92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6103,0
"다이노타임","2015-04-30",13462,273264,2578,191,"한국","씨제이이앤엠(주)","전체관람가","애니메이션,어드벤처,코미디","최윤석,존카프카","멜라니그리피스,제인린치,윌리엄볼드윈,스티븐볼드윈,롭슈나이더,유리로웬탈","2015-05-17",18,"일요일",0,4,0,"646",8.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,3705,0
"다이버전트","2014-04-16",537,420815,30913,463,"미국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","SF,판타지,액션,멜로/로맨스","닐버거","쉐일린우들리,케이트윈슬렛,테오제임스,매기큐","2014-05-03",18,"토요일",0,4,0,"630",7.77,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,34981,0
"다이버전트시리즈얼리전트","2016-05-12",97,101969,10035,369,"미국","씨네그루(주)키다리이엔티","12세이상관람가","액션,어드벤처,SF","로베르트슈벤트케","쉐일린우들리,테오제임스,마일즈텔러,나오미왓츠,매기큐","2016-05-29",18,"일요일",0,1,0,"2,313",7.32,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,16364,0
"다이하드굿데이투다이","2013-02-06",16005,1406166,69810,431,"미국","이십세기폭스코리아(주)","15세이상관람가","액션,범죄,스릴러","존무어","브루스윌리스,제이코트니,패트릭스튜어트,메리엘리자베스윈스티드,콜하우저","2013-02-23",18,"토요일",1,3,1,"0",7.13,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,71976,1
"다크나이트라이즈","2012-07-19",202701,5524894,441089,1058,"미국","워너브러더스코리아(주)","15세이상관람가","액션,범죄,스릴러","크리스토퍼놀란","크리스찬베일,게리올드만,앤해서웨이,톰하디,조셉고든레빗","2012-08-05",18,"일요일",0,4,3,"0",9.01,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,441952,0
"다크섀도우","2012-05-10",1624,578949,57275,352,"미국","워너브러더스코리아(주)","15세이상관람가","드라마,공포(호러),스릴러,미스터리","팀버튼","조니뎁,미쉘파이퍼,에바그린","2012-05-27",18,"일요일",0,4,2,"0",5.81,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,59372,0
"닥터스트레인지","2016-10-26",236064,4625912,435068,1503,"미국","월트디즈니컴퍼니코리아(주)","12세이상관람가","액션,어드벤처,판타지","스콧데릭슨","베네딕트컴버배치,레이첼맥아담스,틸다스윈튼,매즈미켈슨,치웨텔에지오포,스콧앳킨스,마이클스털버그,베네딕트왕","2016-11-12",18,"토요일",0,3,2,"17,810",8.71,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,553614,0
"달빛궁궐","2016-09-07",3322,144376,3199,238,"한국","(주)넥스트엔터테인먼트월드(NEW)","전체관람가","애니메이션,판타지,어드벤처","김현주","김서영,이하늬,권율,김슬기,신용우,이장원,시영준,이상범,이현,강시현,문유정,정주원,신경선,이유리","2016-09-24",18,"토요일",1,3,0,"1,760",6.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,6266,1
"당갈","2018-04-25",6387,78701,7976,261,"인도","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","액션,드라마","니테쉬티와리","아미르칸,파티마사나셰이크,산야말호트라","2018-05-12",18,"토요일",0,3,0,"336",9.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26019,0
"당신,거기있어줄래요","2016-12-14",22756,1124815,92278,756,"한국","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","판타지,드라마","홍지영","김윤석,변요한,채서진,김상호,안세하,박혜수,김호정,한한나","2016-12-31",18,"토요일",0,4,2,"8,363",8.68,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,110323,0
"대니쉬걸","2016-02-17",3248,113203,5826,201,"미국","유니버설픽쳐스인터내셔널코리아(유)","청소년관람불가","드라마","톰후퍼","에디레드메인,알리시아비칸데르,엠버허드,벤위쇼","2016-03-05",18,"토요일",0,3,1,"3,482",8.94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7946,0
"대립군","2017-05-31",1476,814485,136240,809,"한국","이십세기폭스코리아(주)","15세이상관람가","드라마,사극","정윤철","이정재,여진구,김무열,이솜,박원상,배수빈,김명곤,박해준","2017-06-17",18,"토요일",0,3,1,"2,929",7.3,17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,146984,0
"대배우","2016-03-30",17,168186,26847,466,"한국","(주)대명문화공장,(주)리틀빅픽쳐스","12세이상관람가","코미디","석민우","오달수,윤제문,이경영,진경,강신일,유지태,김명민,김새론,이준익,최병모,최희진,권용덕,박지환,임태훈,임호,정성호,신동필,이영미,한대룡,김문학,김윤주","2016-04-16",18,"토요일",0,1,0,"2,352",5.76,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30904,0
"대장김창수","2017-10-19",219,377071,44469,734,"한국","씨네그루(주)키다리이엔티,주식회사키위컴퍼니","12세이상관람가","드라마","이원태","조진웅,송승헌,정만식,정진영,신정근,유승목,정규수,이서원,곽동연,박소담,박재영,박정숙,박지훈,서주연,최서윤,이신우,이원태,이정철,이정현,홍재식,황정용","2017-11-05",18,"일요일",0,1,0,"3,259",6.93,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58744,0
"대한민국1%","2010-05-05",14994,364321,40599,281,"한국","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","드라마,액션","조명남","손병호,임원희,이아이,손종우,김형범,최제헌,이신성,최진영,한대희,문성진,고용석,장규순,전지운,윤의석,박순홍,이기원,김우영,임채무,동현배,김수현,박충선","2010-05-22",18,"토요일",0,4,1,"0",6.27,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,140517,0
"대호","2015-12-16",37237,1687881,128396,892,"한국","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","사극","박훈정","최민식,정만식,김상호,성유빈,오스기렌,정석원,김홍파,라미란,이은우,현승민,우정국,박인수,김진혁,양준호,양호성,윤성민,이상민,장한별,주창욱,남연우,유재명,박지환","2016-01-02",18,"토요일",0,3,3,"8,397",8,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147460,0
"댄싱퀸","2012-01-18",141944,2645906,46500,403,"한국","씨제이이앤엠(주)","12세이상관람가","코미디,드라마","이석훈","황정민,엄정화,정성화,오나라,박정민,박사랑,임호걸,정원영,이정건,안은정,라미란,송원석,이대연,이한위,최우리,천보근,권병길","2012-02-04",18,"토요일",1,4,3,"0",8.88,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60833,1
"더그레이","2012-02-16",27,292035,32199,266,"미국","(주)팝파트너스","15세이상관람가","액션,드라마,스릴러","조카나한","리암니슨,더못멀로니","2012-03-04",18,"일요일",0,0,0,"0",7.61,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,32459,0
"더로드","2010-01-07",718,171533,17073,157,"미국","에스케이텔레콤(주)","15세이상관람가","SF,드라마,스릴러","존힐코트","비고모텐슨,샤를리즈테론,코디스밋맥피","2010-01-24",18,"일요일",0,2,0,"0",7.85,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,18588,0
"더리더책읽어주는남자","2009-03-26",14336,404280,23654,235,"미국","(주)노바미디어,에스케이텔레콤(주)","청소년관람불가","드라마,멜로/로맨스,범죄,전쟁","스티븐달드리","랄프파인즈,케이트윈슬렛,데이빗크로스","2009-04-12",18,"일요일",0,2,0,"9",8.95,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,42824,0
"더셰프","2015-11-05",290,186169,19128,380,"미국","(주)이수C&E","15세이상관람가","드라마","존웰스","브래들리쿠퍼,시에나밀러,오마사이,다니엘브륄,엠마톰슨,우마서먼","2015-11-22",18,"일요일",0,1,0,"914",7.11,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22727,0
"더울버린","2013-07-25",4489,1066227,138359,694,"미국","이십세기폭스코리아(주)","15세이상관람가","액션,SF","제임스맨골드","휴잭맨,사나다히로유키,윌윤리","2013-08-11",18,"일요일",0,3,2,"0",6.13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,195984,0
